order_id,product_id,supplier_id,warehouse_id,order_date,delivery_date,quantity,unit_price,shipping_cost,order_status
O026388,P126,S022,W13,2024-11-11,2024-11-27,67,2242.17,255.4,Delayed
O026389,P216,S095,W10,2024-07-18,2024-07-31,99,3634.37,58.58,Delayed
O026390,P485,S071,W12,2025-02-19,2025-02-26,132,3364.51,202.03,Delivered
O026391,P246,S047,W11,2025-01-29,2025-02-03,173,2468.13,143.73,Delivered
O026392,P119,S073,W14,2023-05-08,2023-05-23,50,1606.94,338.46,Delayed
O026393,P253,S029,W19,2023-05-26,2023-06-06,10,3792.17,64.71,Delayed
O026394,P415,S017,W09,2024-05-13,2024-05-30,174,4816.51,71.84,Delayed
O026395,P255,S088,W01,2025-08-23,2025-08-31,98,1918.38,417.66,Delayed
O026396,P375,S016,W10,2024-07-13,2024-07-23,52,968.96,469.09,Delayed
O026397,P206,S099,W17,2025-07-12,2025-07-18,40,2645.11,238.79,Delivered
O026398,P105,S033,W01,2024-02-07,2024-02-17,107,3077.89,133.05,Delayed
O026399,P051,S017,W06,2025-09-02,2025-09-21,52,3465.52,380.18,Delayed
O026400,P027,S097,W08,2023-12-08,2023-12-15,37,4824.31,153.66,Delivered
O026401,P405,S043,W07,2025-12-07,2025-12-12,77,557.9,165.65,Delivered
O026402,P087,S025,W01,2024-06-24,2024-07-07,61,2486.11,459.66,Delayed
O026403,P102,S027,W19,2024-05-25,2024-05-28,129,1494.62,285.38,Delivered
O026404,P324,S045,W16,2023-01-19,2023-02-04,172,1870.16,274.88,Delayed
O026405,P132,S063,W16,2024-05-09,2024-05-15,157,4680.04,101.03,Delivered
O026406,P111,S060,W14,2023-12-21,2023-12-29,149,2301.15,468.92,Delayed
O026407,P453,S081,W08,2024-07-12,2024-07-28,116,4218.63,148.33,Delayed
O026408,P013,S064,W19,2023-12-11,2023-12-28,172,4770.68,251.62,Delayed
O026409,P493,S056,W01,2025-12-19,2025-12-29,20,3818.46,263.81,Delayed
O026410,P160,S097,W17,2024-11-18,2024-12-05,66,323.14,51.53,Delayed
O026411,P243,S031,W09,2023-08-17,2023-08-27,173,415.94,89.1,Delayed
O026412,P069,S058,W14,2023-05-27,2023-06-03,26,3408.46,97.78,Delivered
O026413,P415,S070,W03,2023-11-28,2023-12-09,141,2061.83,307.59,Delayed
O026414,P494,S093,W08,2024-03-08,2024-03-11,141,1123.82,160.32,Delivered
O026415,P060,S068,W09,2024-02-03,2024-02-11,51,743.17,174.05,Delayed
O026416,P399,S098,W11,2025-04-15,2025-04-18,152,4917.03,288.58,Delivered
O026417,P402,S054,W03,2024-08-09,2024-08-22,130,1455.19,32.66,Delayed
O026418,P104,S082,W13,2024-08-21,2024-08-27,4,2906.02,472.55,Delivered
O026419,P241,S024,W11,2025-01-26,2025-02-12,135,653.47,473.27,Delayed
O026420,P018,S046,W14,2023-12-12,2023-12-14,48,708.42,490.18,Delivered
O026421,P412,S022,W13,2025-11-02,2025-11-09,163,3121.25,134.57,Delivered
O026422,P264,S066,W20,2025-01-07,2025-01-13,159,121.01,313.13,Delivered
O026423,P284,S089,W04,2024-01-15,2024-01-16,150,2276.53,371.51,Delivered
O026424,P446,S078,W03,2024-02-25,2024-03-06,192,33.57,217.01,Delayed
O026425,P206,S083,W09,2025-10-07,2025-10-08,72,646.76,353.71,Delivered
O026426,P453,S089,W13,2024-02-22,2024-03-07,135,1308.83,98.73,Delayed
O026427,P018,S100,W04,2023-12-22,2023-12-25,189,1781.47,308.59,Delivered
O026428,P263,S065,W19,2023-01-16,2023-01-25,89,2455.47,47.85,Delayed
O026429,P210,S079,W05,2023-11-11,2023-11-18,37,3557.21,248.66,Delivered
O026430,P403,S089,W16,2024-06-16,2024-06-24,78,2199.14,26.07,Delayed
O026431,P371,S050,W06,2025-11-05,2025-11-12,46,2084.06,16.48,Delivered
O026432,P464,S010,W01,2024-06-28,2024-07-08,3,902.95,443.79,Delayed
O026433,P254,S082,W11,2024-11-24,2024-12-09,66,502.7,324.14,Delayed
O026434,P143,S073,W04,2023-03-10,2023-03-29,38,4351.72,361.63,Delayed
O026435,P440,S066,W15,2024-02-15,2024-02-17,192,267.32,378.81,Delivered
O026436,P416,S023,W01,2025-12-11,2025-12-21,78,4942.07,246.15,Delayed
O026437,P427,S072,W13,2025-12-24,2025-12-28,74,129.43,398.77,Delivered
O026438,P002,S049,W03,2025-03-22,2025-04-06,152,3120.61,441.35,Delayed
O026439,P093,S006,W14,2025-07-07,2025-07-13,168,1354.2,383.64,Delivered
O026440,P487,S021,W15,2025-04-26,2025-04-29,168,546.85,463.27,Delivered
O026441,P121,S007,W07,2025-01-09,2025-01-21,104,590.67,70.19,Delayed
O026442,P090,S026,W17,2024-03-14,2024-03-15,52,2251.07,429.6,Delivered
O026443,P277,S037,W05,2024-06-13,2024-06-22,23,254.59,160.1,Delayed
O026444,P064,S060,W03,2024-12-30,2025-01-08,88,1907.05,161.55,Delayed
O026445,P353,S004,W12,2023-09-30,2023-10-06,119,25.64,65.42,Delivered
O026446,P165,S082,W01,2024-04-03,2024-04-06,124,1723.17,27.07,Delivered
O026447,P399,S074,W12,2025-03-30,2025-04-08,136,2634.68,481.44,Delayed
O026448,P029,S097,W03,2024-07-21,2024-08-04,56,1293.53,28.81,Delayed
O026449,P467,S023,W13,2025-05-10,2025-05-27,59,4431.14,81.78,Delayed
O026450,P159,S006,W12,2024-05-11,2024-05-28,126,31.81,122.38,Delayed
O026451,P039,S071,W11,2025-03-05,2025-03-23,190,790.48,417.54,Delayed
O026452,P127,S060,W18,2025-03-15,2025-03-26,22,916.47,231.03,Delayed
O026453,P442,S040,W05,2025-12-31,2026-01-19,162,1492.56,219.64,Delayed
O026454,P241,S056,W05,2025-07-22,2025-08-08,104,1704.08,135.18,Delayed
O026455,P167,S090,W11,2025-09-18,2025-10-02,30,2103.87,91.03,Delayed
O026456,P216,S068,W18,2025-04-19,2025-05-05,1,4181.14,103.35,Delayed
O026457,P499,S004,W02,2024-09-26,2024-10-12,126,492.94,194.76,Delayed
O026458,P271,S097,W10,2024-08-25,2024-09-05,7,551.41,349.84,Delayed
O026459,P312,S037,W08,2025-01-05,2025-01-06,39,3008.82,247.96,Delivered
O026460,P286,S054,W20,2025-09-17,2025-10-03,3,4266.07,175.35,Delayed
O026461,P281,S036,W03,2024-01-02,2024-01-08,191,4490.21,68.18,Delivered
O026462,P188,S005,W13,2023-09-13,2023-09-28,71,2459.42,221.03,Delayed
O026463,P047,S055,W18,2024-03-15,2024-03-16,87,716.65,414.72,Delivered
O026464,P337,S054,W12,2024-03-10,2024-03-17,90,4299.63,470.08,Delivered
O026465,P184,S054,W17,2024-11-20,2024-11-28,140,4730.04,313.09,Delayed
O026466,P477,S093,W12,2023-11-04,2023-11-14,163,3164.98,36.37,Delayed
O026467,P409,S011,W04,2024-02-13,2024-02-20,158,421.38,417.6,Delivered
O026468,P430,S090,W15,2025-04-05,2025-04-13,53,3442.76,429.0,Delayed
O026469,P387,S013,W02,2023-03-28,2023-04-10,33,2625.45,83.35,Delayed
O026470,P150,S029,W09,2023-01-03,2023-01-17,189,3077.56,313.87,Delayed
O026471,P372,S015,W09,2024-01-07,2024-01-10,177,559.74,77.27,Delivered
O026472,P420,S046,W14,2024-10-03,2024-10-15,122,136.84,389.91,Delayed
O026473,P374,S072,W01,2025-11-12,2025-11-14,73,852.35,290.45,Delivered
O026474,P261,S027,W16,2023-04-08,2023-04-13,123,4557.04,458.17,Delivered
O026475,P296,S039,W19,2024-10-31,2024-11-12,63,3128.07,86.72,Delayed
O026476,P455,S069,W01,2023-11-17,2023-11-21,53,2456.03,184.69,Delivered
O026477,P283,S051,W03,2024-06-17,2024-06-18,36,2371.88,271.42,Delivered
O026478,P335,S047,W11,2025-03-30,2025-04-07,75,586.92,53.88,Delayed
O026479,P492,S019,W12,2024-01-02,2024-01-04,2,2548.47,470.09,Delivered
O026480,P316,S005,W19,2024-02-21,2024-03-09,8,2475.3,226.61,Delayed
O026481,P447,S066,W01,2024-12-29,2025-01-07,167,4820.68,353.7,Delayed
O026482,P078,S023,W16,2025-04-27,2025-05-08,55,4670.58,53.32,Delayed
O026483,P460,S038,W10,2024-10-31,2024-11-17,16,173.64,475.1,Delayed
O026484,P079,S091,W04,2023-05-13,2023-05-18,164,2771.93,57.36,Delivered
O026485,P431,S026,W09,2023-02-22,2023-03-03,190,1071.8,379.95,Delayed
O026486,P488,S100,W08,2025-01-10,2025-01-17,13,1214.15,216.82,Delivered
O026487,P474,S085,W12,2024-11-25,2024-12-13,194,494.66,489.53,Delayed
O026488,P435,S008,W12,2023-01-23,2023-02-07,167,2370.55,204.59,Delayed
O026489,P172,S040,W03,2024-04-04,2024-04-20,131,112.5,263.64,Delayed
O026490,P491,S025,W09,2024-10-11,2024-10-27,70,4989.96,140.46,Delayed
O026491,P373,S072,W12,2024-04-26,2024-05-09,76,2163.73,220.58,Delayed
O026492,P283,S021,W15,2023-04-30,2023-05-05,12,3805.68,454.59,Delivered
O026493,P309,S030,W17,2024-11-03,2024-11-05,24,4352.36,302.1,Delivered
O026494,P370,S018,W03,2023-07-27,2023-08-15,60,3491.6,474.17,Delayed
O026495,P261,S092,W19,2023-11-14,2023-11-19,177,3053.97,251.32,Delivered
O026496,P022,S062,W12,2023-12-04,2023-12-05,199,436.46,231.63,Delivered
O026497,P039,S091,W11,2023-06-04,2023-06-05,113,1925.28,284.62,Delivered
O026498,P149,S009,W01,2025-05-17,2025-06-02,51,3456.11,398.42,Delayed
O026499,P313,S074,W10,2024-01-29,2024-02-15,37,2604.68,325.48,Delayed
O026500,P117,S058,W20,2024-05-19,2024-05-26,47,1250.44,162.11,Delivered
O026501,P434,S041,W02,2025-08-28,2025-09-07,195,1058.71,42.12,Delayed
O026502,P424,S040,W14,2023-11-09,2023-11-13,122,2835.81,179.02,Delivered
O026503,P301,S097,W09,2023-01-14,2023-01-18,67,56.53,238.2,Delivered
O026504,P175,S074,W19,2023-03-18,2023-03-31,163,4852.82,324.22,Delayed
O026505,P215,S062,W14,2024-02-13,2024-02-26,198,4721.49,317.09,Delayed
O026506,P408,S096,W04,2024-01-29,2024-02-01,147,4397.98,489.74,Delivered
O026507,P056,S045,W03,2023-08-08,2023-08-19,148,1203.42,240.6,Delayed
O026508,P069,S014,W06,2025-01-13,2025-01-31,19,2077.92,424.7,Delayed
O026509,P399,S018,W13,2024-03-08,2024-03-19,65,2775.96,385.28,Delayed
O026510,P290,S002,W05,2025-03-16,2025-04-03,173,2942.18,393.39,Delayed
O026511,P157,S064,W07,2025-09-14,2025-09-28,79,2898.32,264.73,Delayed
O026512,P101,S100,W02,2024-10-15,2024-10-26,135,2109.85,269.8,Delayed
O026513,P163,S075,W15,2025-03-27,2025-04-09,185,1364.04,393.92,Delayed
O026514,P254,S083,W19,2025-01-24,2025-02-04,136,4645.18,463.43,Delayed
O026515,P281,S041,W03,2024-11-06,2024-11-13,100,3345.57,404.37,Delivered
O026516,P309,S029,W09,2025-04-11,2025-04-21,36,3497.02,459.07,Delayed
O026517,P439,S058,W19,2023-01-28,2023-02-03,63,544.86,306.1,Delivered
O026518,P068,S019,W12,2025-09-14,2025-09-20,164,1738.07,232.87,Delivered
O026519,P026,S048,W02,2024-02-20,2024-03-09,87,4906.13,108.39,Delayed
O026520,P252,S061,W09,2023-01-25,2023-02-05,23,1998.65,331.05,Delayed
O026521,P102,S078,W01,2024-11-03,2024-11-18,182,4599.71,400.88,Delayed
O026522,P175,S037,W11,2024-06-25,2024-07-13,1,4687.65,183.94,Delayed
O026523,P132,S056,W17,2023-06-14,2023-06-22,88,1197.41,132.67,Delayed
O026524,P374,S087,W20,2023-07-27,2023-08-05,193,4128.64,59.28,Delayed
O026525,P292,S024,W05,2025-08-06,2025-08-09,5,2246.53,199.95,Delivered
O026526,P386,S029,W10,2025-09-11,2025-09-26,150,2515.61,145.59,Delayed
O026527,P249,S064,W14,2024-09-05,2024-09-19,143,1993.33,280.09,Delayed
O026528,P431,S073,W14,2024-01-08,2024-01-10,86,4579.02,77.24,Delivered
O026529,P016,S018,W19,2024-09-09,2024-09-27,185,4230.11,434.95,Delayed
O026530,P334,S065,W20,2023-03-10,2023-03-11,147,2876.74,264.41,Delivered
O026531,P424,S024,W07,2023-04-11,2023-04-13,9,2132.36,151.15,Delivered
O026532,P148,S020,W07,2023-01-01,2023-01-14,184,2480.95,379.17,Delayed
O026533,P118,S068,W04,2023-12-17,2023-12-30,132,999.72,250.98,Delayed
O026534,P246,S077,W01,2023-01-07,2023-01-21,34,4120.39,383.14,Delayed
O026535,P275,S014,W16,2023-11-14,2023-11-26,191,2223.77,322.74,Delayed
O026536,P053,S052,W19,2024-09-14,2024-09-16,25,4312.31,393.06,Delivered
O026537,P404,S014,W20,2024-05-23,2024-05-25,121,626.72,369.97,Delivered
O026538,P092,S064,W13,2023-07-05,2023-07-19,67,2963.77,433.53,Delayed
O026539,P365,S090,W01,2024-12-28,2025-01-04,118,955.27,190.25,Delivered
O026540,P375,S026,W05,2024-04-06,2024-04-10,75,1902.11,320.96,Delivered
O026541,P133,S044,W11,2023-12-09,2023-12-20,184,4692.21,441.0,Delayed
O026542,P310,S053,W07,2024-09-26,2024-10-03,111,2211.89,267.03,Delivered
O026543,P178,S005,W01,2024-12-13,2024-12-14,66,4495.61,241.81,Delivered
O026544,P496,S069,W12,2025-10-28,2025-11-10,140,3112.71,381.91,Delayed
O026545,P046,S005,W07,2024-07-29,2024-08-06,128,3181.69,70.46,Delayed
O026546,P293,S018,W13,2023-05-16,2023-06-01,103,89.89,369.62,Delayed
O026547,P441,S062,W09,2024-01-18,2024-02-06,43,1446.88,15.0,Delayed
O026548,P376,S085,W12,2023-07-05,2023-07-21,74,1882.72,479.29,Delayed
O026549,P015,S051,W13,2024-09-30,2024-10-13,159,2187.32,33.71,Delayed
O026550,P403,S025,W13,2025-07-16,2025-07-23,68,1014.8,430.86,Delivered
O026551,P484,S058,W01,2025-08-21,2025-09-09,162,3801.48,274.66,Delayed
O026552,P474,S058,W15,2024-07-14,2024-07-19,158,4080.52,456.87,Delivered
O026553,P372,S078,W16,2025-06-16,2025-06-18,31,1633.31,103.69,Delivered
O026554,P359,S049,W18,2024-09-30,2024-10-09,121,3900.16,448.03,Delayed
O026555,P311,S042,W20,2023-11-17,2023-12-03,91,3436.8,42.83,Delayed
O026556,P056,S048,W19,2025-05-07,2025-05-11,98,1393.04,225.27,Delivered
O026557,P369,S057,W13,2025-09-24,2025-10-04,88,924.09,468.22,Delayed
O026558,P064,S030,W17,2023-10-12,2023-10-15,27,4203.3,129.31,Delivered
O026559,P414,S086,W19,2025-11-17,2025-11-18,87,4856.4,460.76,Delivered
O026560,P076,S018,W18,2023-12-17,2023-12-24,14,4690.42,366.64,Delivered
O026561,P467,S074,W09,2023-03-24,2023-03-27,58,4019.27,37.7,Delivered
O026562,P431,S088,W15,2024-10-27,2024-11-07,132,1995.0,23.99,Delayed
O026563,P265,S092,W17,2024-06-24,2024-07-07,96,3240.96,147.63,Delayed
O026564,P164,S073,W10,2024-04-24,2024-05-11,76,4035.03,355.18,Delayed
O026565,P374,S089,W20,2023-08-01,2023-08-11,183,2171.46,226.25,Delayed
O026566,P133,S059,W04,2025-07-18,2025-07-26,192,1072.74,116.25,Delayed
O026567,P157,S016,W07,2023-12-26,2024-01-03,136,1770.51,234.75,Delayed
O026568,P224,S059,W01,2023-08-02,2023-08-21,59,1397.2,333.98,Delayed
O026569,P126,S011,W10,2023-10-31,2023-11-19,163,1879.77,158.18,Delayed
O026570,P195,S049,W05,2023-07-19,2023-08-06,25,4360.86,30.01,Delayed
O026571,P281,S063,W06,2023-08-26,2023-09-04,150,4446.24,277.06,Delayed
O026572,P098,S009,W15,2024-11-01,2024-11-13,175,4750.86,105.76,Delayed
O026573,P445,S060,W17,2025-05-28,2025-06-10,63,436.2,492.44,Delayed
O026574,P095,S073,W08,2023-09-08,2023-09-13,27,61.84,257.15,Delivered
O026575,P495,S048,W06,2024-04-20,2024-05-09,198,178.86,384.61,Delayed
O026576,P213,S050,W09,2024-05-12,2024-05-17,152,4120.09,75.42,Delivered
O026577,P108,S063,W11,2025-09-04,2025-09-08,141,2665.42,159.74,Delivered
O026578,P175,S062,W04,2025-09-23,2025-09-25,99,4279.14,234.54,Delivered
O026579,P497,S033,W17,2024-12-01,2024-12-16,112,4113.52,367.28,Delayed
O026580,P109,S003,W18,2025-02-22,2025-03-02,54,3228.7,109.59,Delayed
O026581,P060,S065,W10,2024-03-04,2024-03-18,9,2622.91,75.83,Delayed
O026582,P010,S036,W04,2024-06-22,2024-06-26,190,3928.05,108.6,Delivered
O026583,P162,S020,W03,2025-06-19,2025-07-01,68,3843.81,305.24,Delayed
O026584,P125,S024,W11,2025-08-25,2025-08-31,11,4199.84,355.8,Delivered
O026585,P477,S093,W03,2023-07-29,2023-08-06,27,4958.7,343.89,Delayed
O026586,P341,S034,W13,2024-05-05,2024-05-14,80,1508.1,38.13,Delayed
O026587,P297,S005,W07,2024-04-15,2024-04-24,96,2007.8,337.05,Delayed
O026588,P013,S083,W05,2024-07-21,2024-08-06,147,3872.38,238.7,Delayed
O026589,P252,S060,W12,2024-10-25,2024-11-03,7,2012.98,152.95,Delayed
O026590,P096,S098,W19,2024-07-03,2024-07-22,194,4904.99,260.7,Delayed
O026591,P410,S066,W03,2023-07-17,2023-07-25,95,563.06,57.57,Delayed
O026592,P402,S043,W14,2024-06-04,2024-06-11,10,2581.71,323.28,Delivered
O026593,P295,S012,W13,2024-11-18,2024-12-01,35,709.16,135.22,Delayed
O026594,P185,S075,W08,2024-04-11,2024-04-16,193,1704.83,350.56,Delivered
O026595,P090,S062,W13,2024-08-18,2024-09-05,41,728.05,60.1,Delayed
O026596,P152,S086,W15,2023-05-19,2023-05-26,35,3705.38,128.02,Delivered
O026597,P415,S087,W11,2025-10-11,2025-10-17,40,2451.98,67.28,Delivered
O026598,P175,S040,W10,2023-08-30,2023-09-09,96,145.38,39.33,Delayed
O026599,P311,S062,W19,2023-11-12,2023-11-27,140,3297.13,424.18,Delayed
O026600,P400,S017,W14,2024-10-28,2024-11-14,99,2862.71,53.82,Delayed
O026601,P101,S035,W10,2025-01-02,2025-01-15,66,2861.63,437.52,Delayed
O026602,P413,S040,W02,2023-05-15,2023-05-16,195,2301.32,118.23,Delivered
O026603,P012,S074,W17,2024-08-01,2024-08-10,183,869.31,352.52,Delayed
O026604,P389,S027,W01,2025-12-28,2026-01-16,127,4869.79,420.22,Delayed
O026605,P183,S011,W07,2024-03-14,2024-03-20,25,2844.75,419.62,Delivered
O026606,P498,S058,W11,2023-03-18,2023-03-22,100,1239.81,306.12,Delivered
O026607,P108,S064,W06,2024-02-04,2024-02-22,106,72.29,325.95,Delayed
O026608,P074,S070,W01,2024-01-09,2024-01-15,45,3831.03,349.68,Delivered
O026609,P435,S072,W05,2025-11-01,2025-11-11,21,4228.51,370.73,Delayed
O026610,P460,S015,W06,2025-01-27,2025-01-30,197,4115.73,271.89,Delivered
O026611,P488,S081,W09,2025-01-18,2025-02-01,74,1103.97,253.27,Delayed
O026612,P412,S065,W01,2025-02-02,2025-02-04,90,4348.01,33.12,Delivered
O026613,P385,S075,W18,2024-02-21,2024-03-11,69,1928.73,216.56,Delayed
O026614,P174,S028,W19,2023-07-26,2023-08-04,193,3504.32,427.07,Delayed
O026615,P298,S042,W12,2023-12-07,2023-12-09,145,1682.29,369.28,Delivered
O026616,P346,S073,W01,2024-12-21,2025-01-05,192,4852.45,163.93,Delayed
O026617,P226,S018,W20,2023-11-07,2023-11-20,150,2539.49,10.88,Delayed
O026618,P085,S012,W19,2024-09-16,2024-09-28,187,3951.05,326.24,Delayed
O026619,P441,S077,W13,2023-03-24,2023-04-10,11,4085.72,376.0,Delayed
O026620,P305,S100,W16,2025-10-23,2025-11-08,96,2260.96,99.26,Delayed
O026621,P338,S086,W13,2025-05-22,2025-05-25,40,3411.7,352.6,Delivered
O026622,P093,S093,W07,2023-08-24,2023-08-30,59,404.92,458.17,Delivered
O026623,P458,S035,W13,2024-01-24,2024-02-03,100,4156.59,413.99,Delayed
O026624,P285,S094,W09,2024-01-28,2024-02-02,12,3212.98,426.67,Delivered
O026625,P438,S012,W13,2025-01-16,2025-01-30,129,2970.94,301.55,Delayed
O026626,P163,S065,W05,2023-01-30,2023-02-17,197,4171.82,97.01,Delayed
O026627,P425,S055,W18,2025-09-08,2025-09-16,3,2341.88,336.5,Delayed
O026628,P243,S063,W03,2024-08-27,2024-09-12,117,3182.65,264.05,Delayed
O026629,P276,S082,W17,2023-10-10,2023-10-12,126,4077.53,487.57,Delivered
O026630,P265,S080,W08,2023-08-26,2023-09-04,40,3333.79,222.02,Delayed
O026631,P459,S025,W04,2024-12-31,2025-01-19,144,2606.85,486.91,Delayed
O026632,P459,S027,W06,2023-01-31,2023-02-01,116,3927.74,181.44,Delivered
O026633,P231,S013,W03,2025-09-04,2025-09-13,33,2611.07,373.16,Delayed
O026634,P492,S100,W20,2025-07-03,2025-07-10,84,2946.92,28.22,Delivered
O026635,P373,S021,W19,2023-07-26,2023-07-29,92,2615.07,438.43,Delivered
O026636,P056,S007,W05,2025-06-21,2025-06-22,86,3179.11,322.94,Delivered
O026637,P326,S005,W16,2024-08-05,2024-08-18,111,2218.4,169.82,Delayed
O026638,P350,S084,W15,2024-04-04,2024-04-18,68,1297.55,464.35,Delayed
O026639,P406,S009,W10,2023-05-16,2023-05-17,105,2052.02,481.4,Delivered
O026640,P004,S071,W07,2025-09-04,2025-09-22,161,4037.11,68.8,Delayed
O026641,P005,S002,W11,2023-10-11,2023-10-18,135,635.32,34.95,Delivered
O026642,P006,S017,W17,2025-04-29,2025-05-14,49,3255.72,183.01,Delayed
O026643,P436,S041,W20,2023-12-17,2023-12-18,70,123.15,31.9,Delivered
O026644,P161,S003,W12,2023-01-17,2023-01-24,25,3298.12,381.68,Delivered
O026645,P198,S096,W16,2024-02-18,2024-02-20,41,3183.7,113.27,Delivered
O026646,P499,S026,W04,2023-01-06,2023-01-20,133,4746.39,241.76,Delayed
O026647,P464,S073,W20,2025-02-18,2025-02-25,154,3957.79,386.08,Delivered
O026648,P003,S038,W08,2023-03-28,2023-04-11,74,556.82,198.49,Delayed
O026649,P496,S018,W10,2023-07-08,2023-07-23,112,1251.83,358.46,Delayed
O026650,P183,S069,W03,2024-02-24,2024-03-02,5,1510.3,335.97,Delivered
O026651,P464,S038,W16,2025-12-26,2025-12-29,121,545.46,437.95,Delivered
O026652,P141,S020,W06,2023-09-05,2023-09-15,28,2516.81,31.65,Delayed
O026653,P031,S092,W14,2025-05-09,2025-05-21,41,3571.83,304.81,Delayed
O026654,P076,S028,W10,2023-07-26,2023-08-04,138,2077.65,63.31,Delayed
O026655,P407,S050,W17,2024-02-28,2024-03-07,17,1484.6,133.89,Delayed
O026656,P186,S025,W13,2024-07-02,2024-07-12,180,2808.38,485.71,Delayed
O026657,P241,S090,W06,2024-05-01,2024-05-18,189,2335.12,439.77,Delayed
O026658,P264,S084,W20,2023-05-13,2023-05-22,88,4773.89,237.76,Delayed
O026659,P066,S023,W10,2023-04-25,2023-05-05,113,4869.2,438.15,Delayed
O026660,P263,S078,W15,2024-01-12,2024-01-27,139,4725.02,71.06,Delayed
O026661,P051,S033,W20,2025-09-03,2025-09-07,131,2900.87,55.02,Delivered
O026662,P278,S051,W19,2023-07-30,2023-08-06,125,2696.69,392.49,Delivered
O026663,P196,S024,W17,2023-05-12,2023-05-28,103,1566.43,53.01,Delayed
O026664,P301,S040,W13,2023-06-03,2023-06-11,199,3702.39,26.7,Delayed
O026665,P125,S004,W11,2025-07-08,2025-07-22,138,968.52,372.9,Delayed
O026666,P422,S057,W01,2025-08-09,2025-08-16,91,3719.18,154.93,Delivered
O026667,P246,S079,W06,2025-03-16,2025-03-30,128,3718.2,425.15,Delayed
O026668,P269,S046,W16,2023-05-27,2023-06-02,119,4322.86,389.14,Delivered
O026669,P287,S083,W19,2024-12-15,2024-12-24,158,329.97,408.19,Delayed
O026670,P435,S087,W03,2023-08-19,2023-09-02,1,3381.08,352.0,Delayed
O026671,P129,S048,W10,2024-03-26,2024-04-11,53,1780.42,189.95,Delayed
O026672,P138,S006,W02,2025-06-25,2025-06-29,41,3943.33,412.3,Delivered
O026673,P499,S054,W11,2025-12-08,2025-12-11,73,230.53,476.8,Delivered
O026674,P084,S015,W16,2023-04-17,2023-04-30,145,1391.43,399.76,Delayed
O026675,P197,S081,W12,2023-04-03,2023-04-19,126,4393.21,125.59,Delayed
O026676,P028,S015,W04,2025-04-08,2025-04-12,74,3609.24,134.29,Delivered
O026677,P419,S027,W07,2023-05-20,2023-05-23,180,4627.44,389.55,Delivered
O026678,P188,S072,W05,2023-01-11,2023-01-18,108,2472.49,487.6,Delivered
O026679,P304,S095,W01,2024-03-23,2024-04-07,144,4660.77,441.74,Delayed
O026680,P434,S039,W16,2025-07-15,2025-07-17,152,1470.06,419.6,Delivered
O026681,P119,S042,W17,2024-01-30,2024-02-08,159,4620.32,454.8,Delayed
O026682,P360,S056,W07,2024-01-13,2024-01-16,168,2487.74,150.45,Delivered
O026683,P200,S017,W20,2023-12-27,2024-01-06,59,4644.34,270.01,Delayed
O026684,P245,S023,W06,2024-11-13,2024-12-01,128,4644.01,355.56,Delayed
O026685,P042,S005,W14,2025-10-13,2025-10-28,140,2917.45,210.9,Delayed
O026686,P285,S100,W10,2024-10-03,2024-10-19,28,1742.72,382.17,Delayed
O026687,P173,S045,W08,2024-07-26,2024-08-08,192,2833.9,305.12,Delayed
O026688,P287,S058,W11,2025-09-23,2025-10-05,86,2625.6,346.32,Delayed
O026689,P044,S055,W08,2025-07-11,2025-07-23,126,1480.88,25.45,Delayed
O026690,P396,S050,W07,2024-01-31,2024-02-01,10,3468.61,467.27,Delivered
O026691,P037,S092,W12,2023-07-05,2023-07-20,122,418.64,362.95,Delayed
O026692,P445,S017,W06,2024-01-06,2024-01-07,59,198.71,121.1,Delivered
O026693,P072,S099,W13,2024-08-30,2024-09-07,57,2200.64,297.71,Delayed
O026694,P320,S029,W04,2023-10-09,2023-10-25,5,1546.54,414.88,Delayed
O026695,P248,S092,W08,2025-11-22,2025-12-08,183,2843.82,423.41,Delayed
O026696,P124,S033,W06,2023-03-23,2023-03-26,182,871.9,379.85,Delivered
O026697,P492,S025,W16,2023-05-28,2023-06-16,159,2394.63,7.55,Delayed
O026698,P215,S016,W04,2025-08-22,2025-09-05,3,3566.68,368.0,Delayed
O026699,P111,S067,W13,2025-09-18,2025-09-27,124,4157.49,42.49,Delayed
O026700,P211,S061,W01,2025-08-05,2025-08-17,170,17.43,16.59,Delayed
